,entity_lang,entity_txt,entity_ids,sitelinks
4521,es,la tallada d'empordà,['Q13571'],[32]
4522,es,la tierra de lincoln,['Q1204'],[221]
4523,es,la ultima cena,['Q51633'],[76]
4524,es,la valeta,['Q23800'],[164]
4525,es,la valetta,['Q23800'],[164]
4526,es,la vall de bianya,['Q12701'],[32]
4527,es,la valleta,['Q23800'],[164]
4528,es,la valletta,['Q23800'],[164]
4529,es,la vallette,['Q23800'],[164]
4530,es,la vibora negra,['Q49019'],[47]
4531,es,la villa real de la santa fé de san francisco de asis,['Q38555'],[127]
4532,es,la víbora negra,['Q49019'],[47]
4533,es,la última cena,['Q51633'],[76]
4534,es,laconica,['Q30306'],[9]
4535,es,lad,['Q36196'],[83]
4536,es,ladino,['Q36196'],[83]
4537,es,ladino judeoespañol,['Q36196'],[83]
4538,es,lamar hunt open cup,['Q27192'],[25]
4539,es,lamar hunt u s open cup,['Q27192'],[25]
4540,es,lamar hunt u s. open cup,['Q27192'],[25]
4541,es,lamar hunt u.s. open cup,['Q27192'],[25]
4542,es,lambare,['Q47052'],[32]
4543,es,lambaré,['Q47052'],[32]
4544,es,lamelibranquio,['Q25368'],[92]
4545,es,lamelibranquios,['Q25368'],[92]
4546,es,lamellibranchia,['Q25368'],[92]
4547,es,lanzador de alerta,['Q26102'],[59]
4548,es,laos,['Q819'],[290]
4549,es,lapiz optico,['Q20139'],[39]
4550,es,larry o'brien trophy,['Q31736'],[19]
4551,es,larvacea,['Q28960'],[44]
4552,es,larvaceos,['Q28960'],[44]
4553,es,larváceos,['Q28960'],[44]
4554,es,las cruces,['Q33264'],[69]
4555,es,"las cruces, new mexico",['Q33264'],[69]
4556,es,"las cruces, nuevo méxico",['Q33264'],[69]
4557,es,las guerras de los judios,['Q44276'],[27]
4558,es,las guerras de los judíos,['Q44276'],[27]
4559,es,las piñas,['Q8854'],[38]
4560,es,laureano ruiz,['Q32539'],[13]
4561,es,laureano ruiz quevedo,['Q32539'],[13]
4562,es,laurie holden,['Q18947'],[49]
4563,es,lausitz,['Q32530'],[60]
4564,es,ld,['Q21136'],[32]
4565,es,le ban saint martin,['Q21756'],[38]
4566,es,le ban saint-martin,['Q21756'],[38]
4567,es,le ban-saint-martin,['Q21756'],[38]
4568,es,le canard enchaine,['Q13709'],[28]
4569,es,le canard enchaîné,['Q13709'],[28]
4570,es,le chatelet sur meuse,['Q42014'],[37]
4571,es,le chatelet sur-meuse,['Q42014'],[37]
4572,es,le chatelet-sur-meuse,['Q42014'],[37]
4573,es,le châtelet sur meuse,['Q42014'],[37]
4574,es,le châtelet sur-meuse,['Q42014'],[37]
4575,es,le châtelet-sur-meuse,['Q42014'],[37]
4576,es,le havre,['Q42810'],[114]
4577,es,le mouv',['Q19910'],[6]
4578,es,le schtroumpfissime,['Q29181'],[5]
4579,es,lebl,['Q56973'],[53]
4580,es,lechuza campestre,['Q25769'],[79]
4581,es,lechuza común,['Q25317'],[99]
4582,es,lechuza de campanario,['Q25317'],[99]
4583,es,lechuzón de campo,['Q25769'],[79]
4584,es,lee,['Q52852'],[27]
4585,es,lee jun-fan,['Q16397'],[145]
4586,es,leeuwenhoek,['Q43522'],[98]
4587,es,leguminosa,['Q44448'],[104]
4588,es,leguminosae,['Q44448'],[104]
4589,es,leguminosas,['Q44448'],[104]
4590,es,legustico,['Q27615'],[53]
4591,es,leia organa,['Q51797'],[55]
4592,es,leia organa solo,['Q51797'],[55]
4593,es,leif erikson,['Q42838'],[101]
4594,es,leif eriksson,['Q42838'],[101]
4595,es,leifr eiriksson,['Q42838'],[101]
4596,es,leifr eiríksson,['Q42838'],[101]
4597,es,leiothrix argentauris,['Q18880'],[30]
4598,es,leiotrix cariblanco,['Q18880'],[30]
4599,es,leiótrix cariblanco,['Q18880'],[30]
4600,es,lemon henry jefferson,['Q45001'],[27]
4601,es,lengua anglosajona,['Q1860'],[369]
4602,es,lengua arapaho,['Q56417'],[19]
4603,es,lengua bhutia,['Q35285'],[33]
4604,es,lengua bielorrusa,['Q9091'],[173]
4605,es,lengua de camoes,['Q5146'],[267]
4606,es,lengua de camões,['Q5146'],[267]
4607,es,lengua de inglaterra,['Q1860'],[369]
4608,es,lengua de los anglos,['Q1860'],[369]
4609,es,lengua de señas taiwanesa,['Q34019'],[14]
4610,es,lengua de shakespeare,['Q1860'],[369]
4611,es,lengua eclesiastica eslava,['Q33251'],[51]
4612,es,lengua eclesiástica eslava,['Q33251'],[51]
4613,es,lengua elamita,['Q35470'],[57]
4614,es,lengua fenicia,['Q36734'],[69]
4615,es,lengua fijiana,['Q33295'],[74]
4616,es,lengua fiyiana,['Q33295'],[74]
4617,es,lengua gagauza,['Q33457'],[89]
4618,es,lengua gaélica,['Q56433'],[68]
4619,es,lengua goidelica,['Q56433'],[68]
4620,es,lengua goidélica,['Q56433'],[68]
4621,es,lengua inglesa,['Q1860'],[369]
4622,es,lengua joloana,['Q34142'],[34]
4623,es,lengua judeoespañola,['Q36196'],[83]
4624,es,lengua kannada,['Q33673'],[118]
4625,es,lengua lusa,['Q5146'],[267]
4626,es,lengua lusitana,['Q5146'],[267]
4627,es,lengua maori,['Q36451'],[113]
4628,es,lengua maorí,['Q36451'],[113]
4629,es,lengua oficial,['Q23492'],[159]
4630,es,lengua polisintetica,['Q48641'],[32]
4631,es,lengua polisintética,['Q48641'],[32]
4632,es,lengua portuguesa,['Q5146'],[267]
4633,es,lengua sefardí,['Q36196'],[83]
4634,es,lengua siriaca,['Q33538'],[81]
4635,es,lengua siríaca,['Q33538'],[81]
4636,es,lengua suazi,['Q34014'],[76]
4637,es,lengua tongana,['Q34094'],[81]
4638,es,lengua umbra,['Q36957'],[38]
4639,es,lengua veneta,['Q32724'],[85]
4640,es,lengua véneta,['Q32724'],[85]
4641,es,lenguaje de programacion basic,['Q42979'],[89]
4642,es,lenguaje de programacion perl,['Q42478'],[99]
4643,es,lenguaje de programación basic,['Q42979'],[89]
4644,es,lenguaje de programación perl,['Q42478'],[99]
4645,es,"lenguaje de señas antiguo de hawái,  lenguaje de señas pidgin",['Q33358'],[9]
4646,es,lenguaje de señas hawaiano,['Q33358'],[9]
4647,es,lenguaje de signos taiwanés,['Q34019'],[14]
4648,es,lenguaje perl,['Q42478'],[99]
4649,es,lenguas akanicas,['Q28026'],[59]
4650,es,lenguas akánicas,['Q28026'],[59]
4651,es,lenguas algonquianas,['Q33392'],[57]
4652,es,lenguas algonquinas,['Q33392'],[57]
4653,es,lenguas criollas de base francesa,['Q33260'],[16]
4654,es,lenguas cushitas,['Q33248'],[61]
4655,es,lenguas cushiticas,['Q33248'],[61]
4656,es,lenguas cushíticas,['Q33248'],[61]
4657,es,lenguas cusitas,['Q33248'],[61]
4658,es,lenguas gaélicas,"['Q56433', 'Q56433']","[68, 68]"
4659,es,lenguas goidelicas,['Q56433'],[68]
4660,es,lenguas guanches,['Q35762'],[30]
4661,es,lenguas oficiales,['Q23492'],[159]
4662,es,lenguas polisinteticas,['Q48641'],[32]
4663,es,lenguas polisintéticas,['Q48641'],[32]
4664,es,lenguas totonacanas,['Q34039'],[20]
4665,es,lenguas totonaco tepehuas,['Q34039'],[20]
4666,es,lenguas totonaco-tepehuas,['Q34039'],[20]
4667,es,lenguas yucaguiras,['Q34164'],[51]
4668,es,lenguas yukaghir,['Q34164'],[51]
4669,es,lenguas yukagiras,['Q34164'],[51]
4670,es,leni riefenstahl,['Q55415'],[85]
4671,es,leni riefensthal,['Q55415'],[85]
4672,es,lenocinio,['Q43437'],[38]
4673,es,lentes,['Q37501'],[133]
4674,es,leon,['Q140'],[249]
4675,es,leon delacroix,['Q14989'],[21]
4676,es,leon white,['Q26848'],[25]
4677,es,leonard cohen,['Q1276'],[131]
4678,es,leonard norman cohen,['Q1276'],[131]
4679,es,leonhard quaglia,['Q43362'],[11]
4680,es,leopardus pardalis,['Q33261'],[87]
4681,es,leopold i van belgië,['Q12971'],[76]
4682,es,leopoldo i,['Q12971'],[76]
4683,es,leopoldo i de bélgica,['Q12971'],[76]
4684,es,leopoldo sainz de la maza,['Q33721'],[7]
4685,es,leopoldo sáinz de la maza,['Q33721'],[7]
4686,es,leopoldville,['Q3838'],[188]
4687,es,lepervenchea,['Q21139'],[26]
4688,es,lepra,['Q36956'],[136]
4689,es,lesparre-medoc,['Q26814'],[12]
4690,es,lesparre-médoc,['Q26814'],[12]
4691,es,levistico,['Q27615'],[53]
4692,es,levisticum levesticum,['Q27615'],[53]
4693,es,levisticum officinale,['Q27615'],[53]
4694,es,levisticum officinale koch,['Q27615'],[53]
4695,es,levístico,['Q27615'],[53]
4696,es,leyenda del rey arturo,['Q45792'],[96]
4697,es,león,['Q140'],[249]
4698,es,león xiii,['Q43922'],[105]
4699,es,lfly,['Q4102'],[8]
4700,es,li xiaolong,['Q16397'],[145]
4701,es,libro de los salmos,['Q41064'],[127]
4702,es,libro de los salmos de david,['Q41064'],[127]
4703,es,libro rojo de mao,['Q36393'],[44]
4704,es,licanten,['Q14490'],[17]
4705,es,licantén,['Q14490'],[17]
4706,es,licencia de documentacion libre de gnu,['Q22169'],[108]
4707,es,licencia de documentacion libre gnu,['Q22169'],[108]
4708,es,licencia de documentación libre de gnu,['Q22169'],[108]
4709,es,licencia de documentación libre gnu,['Q22169'],[108]
4710,es,licenciada,['Q40348'],[137]
4711,es,licenciado,['Q40348'],[137]
4712,es,licenciado en derecho,['Q40348'],[137]
4713,es,lietuvos rytas,['Q46942'],[27]
4714,es,lietuvos rytas vilnius,['Q46942'],[27]
4715,es,lieutenant loco,['Q44683'],[29]
4716,es,liga amateur de rusia,['Q25020'],[15]
4717,es,liga de futbol amateur de rusia,['Q25020'],[15]
4718,es,liga de fútbol amateur de rusia,['Q25020'],[15]
4719,es,liga uruguaya de basketball,['Q32293'],[10]
4720,es,liga uruguaya de basquetbol,['Q32293'],[10]
4721,es,liga uruguaya de básquetbol,['Q32293'],[10]
4722,es,ligustico,['Q27615'],[53]
4723,es,ligusticum levisticum,['Q27615'],[53]
4724,es,ligústico,['Q27615'],[53]
4725,es,liknites,['Q41680'],[94]
4726,es,lil wayne,['Q15615'],[69]
4727,es,lila downs,['Q23880'],[115]
4728,es,lille,['Q648'],[151]
4729,es,lilo,['Q49815'],[18]
4730,es,limonado,['Q943'],[168]
4731,es,lincoln,['Q28260'],[119]
4732,es,lincoln (nebraska),['Q28260'],[119]
4733,es,linea de gol,['Q25040'],[6]
4734,es,lingala,['Q36217'],[71]
4735,es,lisa marie nowak,['Q49264'],[37]
4736,es,lisa nowak,['Q49264'],[37]
4737,es,lista de navegacion de los distritos de paris,['Q4874'],[10]
4738,es,lista de navegación de los distritos de parís,['Q4874'],[10]
4739,es,literatura en frisio oriental,['Q20586'],[4]
4740,es,literatura en frison del saterland,['Q20586'],[4]
4741,es,literatura en frison oriental,['Q20586'],[4]
4742,es,literatura en frisón del saterland,['Q20586'],[4]
4743,es,literatura en frisón oriental,['Q20586'],[4]
4744,es,literatura frisia oriental,['Q20586'],[4]
4745,es,literatura frisona oriental,['Q20586'],[4]
4746,es,littbarski,['Q47516'],[56]
4747,es,little big planet,['Q31953'],[9]
4748,es,littlebigplanet,['Q31953'],[9]
4749,es,liu fuling,['Q7227'],[31]
4750,es,liu xin,['Q7237'],[31]
4751,es,llave de vidrio,['Q27170'],[25]
4752,es,lleida,['Q15090'],[87]
4753,es,locutus del borg,['Q16276'],[36]
4754,es,loire les marais,['Q24557'],[34]
4755,es,loire les-marais,['Q24557'],[34]
4756,es,loire-les-marais,['Q24557'],[34]
4757,es,londres 2012,['Q8577'],[128]
4758,es,lonedo di lugo vicentino,['Q47422'],[50]
4759,es,longavi,['Q16901'],[19]
4760,es,longaví,['Q16901'],[19]
4761,es,longeville les saint avold,['Q21963'],[36]
4762,es,longeville les saint-avold,['Q21963'],[36]
4763,es,longeville les-saint-avold,['Q21963'],[36]
4764,es,longeville lès saint avold,['Q21963'],[36]
4765,es,longeville lès saint-avold,['Q21963'],[36]
4766,es,longeville lès-saint-avold,['Q21963'],[36]
4767,es,longeville-les-saint-avold,['Q21963'],[36]
4768,es,longeville-lès-saint-avold,['Q21963'],[36]
4769,es,lordemanos,['Q12567'],[144]
4770,es,lorena fabiana colotta sabrok,['Q45533'],[12]
4771,es,lorenzina de medici,['Q40740'],[3]
4772,es,lorenzina de médici,['Q40740'],[3]
4773,es,los alamos,['Q16909'],[21]
4774,es,los amos del barrio,['Q29313'],[28]
4775,es,los balcanes,['Q23522'],[174]
4776,es,los ecosistemas,['Q37813'],[111]
4777,es,los magos de oriente,['Q51671'],[78]
4778,es,los rojos,['Q19490'],[68]
4779,es,los siete pilares de la sabiduria,['Q24323'],[19]
4780,es,los siete pilares de la sabiduría,['Q24323'],[19]
4781,es,los teletubbies,['Q41403'],[102]
4782,es,los álamos,['Q16909'],[21]
4783,es,lost prophets,['Q18852'],[37]
4784,es,lostprophets,['Q18852'],[37]
4785,es,lotaceae,['Q44448'],[104]
4786,es,lou costello,['Q23884'],[31]
4787,es,louis francis cristillo,['Q23884'],[31]
4788,es,louis hector berlioz,['Q1151'],[131]
4789,es,louise johnson,['Q29612'],[8]
4790,es,louise napier johnson,['Q29612'],[8]
4791,es,lowell,['Q49162'],[74]
4792,es,lowell (massachusetts),['Q49162'],[74]
4793,es,lower manhattan,['Q11253'],[39]
4794,es,lozt prophetz,['Q18852'],[37]
4795,es,lub,['Q32293'],[10]
4796,es,luchino visconti,['Q13888'],[67]
4797,es,"luchino visconti, conte di modorone",['Q13888'],[67]
4798,es,luciani,['Q37278'],[121]
4799,es,luciano pavarotti,['Q37615'],[111]
4800,es,lucien alphonse paul gaudin,['Q27820'],[24]
4801,es,lucien gaudin,['Q27820'],[24]
4802,es,ludwig erhard,['Q2496'],[84]
4803,es,ludwig ii de baviera,['Q44039'],[71]
4804,es,ludwig mies van der rohe,"['Q41508', 'Q41508']","[83, 83]"
4805,es,ludwig wilhelm erhard,['Q2496'],[84]
4806,es,luga,['Q14684'],[39]
4807,es,lugo di vicenza,['Q47422'],[50]
4808,es,lugo vicentino,['Q47422'],[50]
4809,es,luigi pecci,['Q43922'],[105]
4810,es,luis de wittelsbach,['Q44039'],[71]
4811,es,luis ii,['Q44039'],[71]
4812,es,luis ii de baviera,['Q44039'],[71]
4813,es,luis ii de wittelsbach,['Q44039'],[71]
4814,es,lunaçarski,['Q18809'],[57]
4815,es,lunguye,['Q36520'],[14]
4816,es,lunguyê,['Q36520'],[14]
4817,es,lusacia,['Q32530'],[60]
4818,es,lusacios,['Q32530'],[60]
4819,es,luscinia megarhynchos,['Q25393'],[97]
4820,es,lusohablante,['Q5146'],[267]
4821,es,lusoparlante,['Q5146'],[267]
4822,es,lutra lutra,['Q29995'],[120]
4823,es,lutzelhouse,['Q21536'],[42]
4824,es,luzica,['Q32530'],[60]
4825,es,luzyca,['Q32530'],[60]
4826,es,luzyce,['Q32530'],[60]
4827,es,lużyce,['Q32530'],[60]
4828,es,lužica,['Q32530'],[60]
4829,es,lužice,['Q32530'],[60]
4830,es,lužička,['Q32530'],[60]
4831,es,lužyca,['Q32530'],[60]
4832,es,lyn,['Q4102'],[8]
4833,es,lz,['Q42180'],[55]
4834,es,"lábaro, estandarte, insignia",['Q14660'],[181]
4835,es,lápiz óptico,['Q20139'],[39]
4836,es,léon delacroix,['Q14989'],[21]
4837,es,léonhard quaglia,['Q43362'],[11]
4838,es,lérida,['Q15090'],[87]
4839,es,línea de gol,['Q25040'],[6]
4840,es,lúga,['Q14684'],[39]
4841,es,lützelhausen,['Q21536'],[42]
4842,es,m. curie,['Q7186'],[217]
4843,es,m.a.,['Q20764'],[33]
4844,es,m.wikidata.org,['Q2013'],[125]
4845,es,m43,['Q13906'],[55]
4846,es,m7,['Q11234'],[58]
4847,es,m82,['Q14026'],[62]
4848,es,m9,['Q11258'],[56]
4849,es,ma,"['Q771', 'Q7560', 'Q20764']","[220, 192, 33]"
4850,es,maajerura amenemhat,['Q19246'],[35]
4851,es,maajerura-amenemhat,['Q19246'],[35]
4852,es,macalero,['Q35729'],[7]
4853,es,macarron,['Q20019'],[64]
4854,es,macarrón,['Q20019'],[64]
4855,es,macedonio antiguo,['Q35974'],[31]
4856,es,macroplectrum,['Q21139'],[26]
4857,es,macropodidae,['Q23193'],[68]
4858,es,macurawe,['Q56966'],[6]
4859,es,mademoiselle caroline riviere,['Q24011'],[12]
4860,es,mademoiselle caroline rivière,['Q24011'],[12]
4861,es,madinah,['Q35484'],[147]
4862,es,madre,['Q7560'],[192]
4863,es,madre nieve,['Q11853'],[32]
4864,es,madre tucker,['Q31413'],[4]
4865,es,maenoles,['Q41680'],[94]
4866,es,magadan,['Q7971'],[115]
4867,es,magadán,['Q7971'],[115]
4868,es,magnoliofita,['Q25314'],[127]
4869,es,magnoliophyta,['Q25314'],[127]
4870,es,magnoliophytina,['Q25314'],[127]
4871,es,magnoliófita,['Q25314'],[127]
4872,es,magny-les-aubigny,['Q16796'],[38]
4873,es,magny-lès-aubigny,['Q16796'],[38]
4874,es,magro,['Q20060'],[11]
4875,es,mahores,['Q34075'],[17]
4876,es,mahorés,"['Q34075', 'Q34075']","[17, 17]"
4877,es,mahou shoujo madoka magica,['Q53353'],[33]
4878,es,mairon,['Q2281'],[57]
4879,es,maithili,['Q36109'],[79]
4880,es,makalero,['Q35729'],[7]
4881,es,malcolm mitchell young,['Q44653'],[46]
4882,es,malcolm young,['Q44653'],[46]
4883,es,malecon habanero,['Q12597'],[14]
4884,es,malecón habanero,['Q12597'],[14]
4885,es,mali,['Q912'],[281]
4886,es,malta,['Q233'],[303]
4887,es,maltes,['Q38751'],[48]
4888,es,maltrato a los animales,['Q40053'],[45]
4889,es,maltrato animal,['Q40053'],[45]
4890,es,maltés,['Q38751'],[48]
4891,es,malí,['Q912'],[281]
4892,es,mam,['Q33467'],[21]
4893,es,mama,['Q7560'],[192]
4894,es,mama y tucker,['Q31413'],[4]
4895,es,mami,['Q7560'],[192]
4896,es,mamá,['Q7560'],[192]
4897,es,mamá y tucker,['Q31413'],[4]
4898,es,manati,['Q42797'],[90]
4899,es,manaties,['Q42797'],[90]
4900,es,manatí,['Q42797'],[90]
4901,es,manatíes,['Q42797'],[90]
4902,es,manchester stadium,['Q48159'],[62]
4903,es,mancomunidad de massachusetts,['Q771'],[220]
4904,es,mandalúyong,['Q9085'],[32]
4905,es,manganga,['Q25407'],[105]
4906,es,mangangá,['Q25407'],[105]
4907,es,maniche,['Q29339'],[43]
4908,es,manicore,['Q43490'],[31]
4909,es,manicoré,['Q43490'],[31]
4910,es,manigordó,['Q33261'],[87]
4911,es,manuel de escandon,['Q37652'],[11]
4912,es,manuel de escandón,['Q37652'],[11]
4913,es,manuel hermida losada,['Q31878'],[11]
4914,es,manzana de agua,['Q31936'],[41]
4915,es,mao,['Q5816'],[207]
4916,es,mao zedong,['Q5816'],[207]
4917,es,maori,['Q36451'],[113]
4918,es,maorí,['Q36451'],[113]
4919,es,mapa de localizacion de africa,['Q14873'],[63]
4920,es,mapa de localizacion de angola,['Q14846'],[77]
4921,es,mapa de localizacion de gambia,['Q14795'],[75]
4922,es,mapa de localizacion de libia,['Q14778'],[79]
4923,es,mapa de localizacion de mali,['Q14781'],[78]
4924,es,mapa de localizacion de niger,['Q14782'],[73]
4925,es,mapa de localizacion de nigeria,['Q14811'],[83]
4926,es,mapa de localizacion de rusia,['Q12311'],[100]
4927,es,mapa de localizacion de sahara occidental,['Q14775'],[51]
4928,es,mapa de localizacion de zimbabue,['Q14852'],[72]
4929,es,mapa de localizacion del vaticano,['Q12266'],[35]
4930,es,mapa de localización de angola,['Q14846'],[77]
4931,es,mapa de localización de gambia,['Q14795'],[75]
4932,es,mapa de localización de libia,['Q14778'],[79]
4933,es,mapa de localización de malí,['Q14781'],[78]
4934,es,mapa de localización de nigeria,['Q14811'],[83]
4935,es,mapa de localización de níger,['Q14782'],[73]
4936,es,mapa de localización de rusia,['Q12311'],[100]
4937,es,mapa de localización de sahara occidental,['Q14775'],[51]
4938,es,mapa de localización de zimbabue,['Q14852'],[72]
4939,es,mapa de localización de áfrica,['Q14873'],[63]
4940,es,mapa de localización del vaticano,['Q12266'],[35]
4941,es,mapa de posicion del artico,['Q14883'],[10]
4942,es,mapa de posición del ártico,['Q14883'],[10]
4943,es,mapografía,['Q42515'],[94]
4944,es,maquereau bleu,['Q30153'],[73]
4945,es,mar de china oriental,['Q45341'],[101]
4946,es,mar de kara,['Q33629'],[98]
4947,es,mar de la china oriental,['Q45341'],[101]
4948,es,mar de marmara,['Q35367'],[113]
4949,es,mar de mármara,['Q35367'],[113]
4950,es,mar eritrea,['Q23406'],[168]
4951,es,mar kara,['Q33629'],[98]
4952,es,mar rojo,['Q23406'],[168]
4953,es,maraca,['Q39777'],[42]
4954,es,maracas,['Q39777'],[42]
4955,es,maranon curazao,['Q31936'],[41]
4956,es,maranón curazao,['Q31936'],[41]
4957,es,marañon curazao,['Q31936'],[41]
4958,es,marañón curazao,['Q31936'],[41]
4959,es,marblehead,['Q27416'],[31]
4960,es,marblehead (massachusetts),['Q27416'],[31]
4961,es,marc decimo,['Q8816'],[1]
4962,es,marc décimo,['Q8816'],[1]
4963,es,marco antonio gordiano pio,['Q1812'],[61]
4964,es,marco antonio gordiano pío,['Q1812'],[61]
4965,es,marco oton cesar augusto,['Q1416'],[82]
4966,es,marco otón césar augusto,['Q1416'],[82]
4967,es,marco salvio oton,['Q1416'],[82]
4968,es,marco salvio otón,['Q1416'],[82]
4969,es,marele derbi,['Q43955'],[6]
4970,es,marele derby,['Q43955'],[6]
4971,es,margot betti frank,['Q7339'],[30]
4972,es,margot frank,['Q7339'],[30]
4973,es,margot frank hollander,['Q7339'],[30]
4974,es,margot taule,['Q52529'],[6]
4975,es,margot taulé,['Q52529'],[6]
4976,es,maria de ventadorn,['Q5363'],[13]
4977,es,maria elena,['Q16923'],[24]
4978,es,maria eva duarte,['Q40933'],[101]
4979,es,maria eva duarte de peron,['Q40933'],[101]
4980,es,maria salomea skłodowska,['Q7186'],[217]
4981,es,maria skłodowska curie,['Q7186'],[217]
4982,es,maria skłodowska-curie,['Q7186'],[217]
4983,es,marianna fontanella,['Q45579'],[7]
4984,es,marianne evelyn gabriel faithfull,['Q48280'],[39]
4985,es,marianne faithfull,['Q48280'],[39]
4986,es,marie curie,['Q7186'],[217]
4987,es,marie skłodowska-curie,['Q7186'],[217]
4988,es,mariliendra,['Q26791'],[18]
4989,es,mariliendre,['Q26791'],[18]
4990,es,mario benedetti,['Q16285'],[44]
4991,es,mario benedetti farrugia,['Q16285'],[44]
4992,es,mario gomez garcia,['Q45766'],[72]
4993,es,mario gomez garcía,['Q45766'],[72]
4994,es,mario gómez (futbolista),['Q45766'],[72]
4995,es,mario gómez garcia,['Q45766'],[72]
4996,es,mario gómez garcía,['Q45766'],[72]
4997,es,marioneta para mano,['Q14875'],[16]
4998,es,marius sophus lie,['Q30769'],[50]
4999,es,marmara,['Q35367'],[113]
5000,es,marmara denizi,['Q35367'],[113]
5001,es,marques de villena,['Q29066'],[10]
5002,es,marquesado de la conquista,['Q44741'],[87]
5003,es,marquesado de villena,['Q29066'],[10]
5004,es,marqués de villena,['Q29066'],[10]
5005,es,mars science laboratory,['Q48485'],[55]
5006,es,martin charles scorsese,['Q41148'],[103]
5007,es,martin luder,['Q9554'],[232]
5008,es,martin lutero,['Q9554'],[232]
5009,es,martin luther,['Q9554'],[232]
5010,es,martin lüter,['Q9554'],[232]
5011,es,martin scorsese,['Q41148'],[103]
5012,es,martín lutero,['Q9554'],[232]
5013,es,mary beth patterson,['Q12827'],[33]
5014,es,mary louise streep,['Q873'],[123]
5015,es,maría de los ángeles,['Q45579'],[7]
5016,es,maría de ventadorn,['Q5363'],[13]
5017,es,maría elena,['Q16923'],[24]
5018,es,maría eva duarte de perón,['Q40933'],[101]
5019,es,"maría, siempre virgen",['Q46953'],[23]
5020,es,masa atómica relativa,['Q41377'],[36]
5021,es,masonería,['Q41726'],[104]
5022,es,massachusetts,['Q771'],[220]
5023,es,"massachusetts, estados unidos",['Q771'],[220]
5024,es,massanet de cabrenys,['Q6615'],[37]
5025,es,mastín alemán,['Q5414'],[58]
5026,es,matachi,['Q4937'],[6]
5027,es,matachí,['Q4937'],[6]
5028,es,mateo bandello,['Q19054'],[38]
5029,es,materia interestelar,['Q41872'],[71]
5030,es,materiales duros,['Q41472'],[73]
5031,es,mato grosso,['Q42824'],[107]
5032,es,matorral grueso,['Q42824'],[107]
5033,es,matorral gruesso,['Q42824'],[107]
5034,es,matorral guesso,['Q42824'],[107]
5035,es,matrimonio entre personas del mismo sexo,['Q17422'],[101]
5036,es,matrimonio entre personas del mismo sexo en los paises bajos,['Q17463'],[21]
5037,es,matrimonio entre personas del mismo sexo en los países bajos,['Q17463'],[21]
5038,es,matrimonio gay,['Q17422'],[101]
5039,es,matrimonio homosexual,['Q17422'],[101]
5040,es,matrimonio igualitario,['Q17422'],[101]
5041,es,matsuo basho,['Q5676'],[185]
5042,es,matsuo bashou,['Q5676'],[185]
5043,es,matsuo bashō,['Q5676'],[185]
5044,es,matteo bandello,['Q19054'],[38]
5045,es,matthew lillard,['Q29086'],[49]
5046,es,matthew lyn lillard,['Q29086'],[49]
5047,es,mauriaco,['Q47135'],[82]
5048,es,mausoleo de halicarnaso,['Q45368'],[87]
5049,es,mausoleo de khoja ahmad yasavi,['Q46069'],[42]
5050,es,max theodor felix von laue,['Q57067'],[85]
5051,es,max von laue,['Q57067'],[85]
5052,es,maximo mandatario,['Q30461'],[155]
5053,es,maya guatemalteco,['Q36494'],[35]
5054,es,mayero,['Q37453'],[123]
5055,es,mayoria de edad,['Q18000'],[51]
5056,es,mayoría de edad,['Q18000'],[51]
5057,es,mazar de khoja ahmad yasavi,['Q46069'],[42]
5058,es,maçanet de cabrenys,['Q6615'],[37]
5059,es,maénoles,['Q41680'],[94]
5060,es,mcdonnell douglas eagle,['Q29251'],[65]
5061,es,mcdonnell douglas f 15 eagle,['Q29251'],[65]
5062,es,mcdonnell douglas f-15,['Q29251'],[65]
5063,es,mcdonnell douglas f-15 eagle,['Q29251'],[65]
5064,es,mcdonnell-douglas f-15 eagle,['Q29251'],[65]
5065,es,mcmix,['Q2057'],[202]
5066,es,mcmlvi,['Q5221'],[205]
5067,es,mcmlxv,['Q2650'],[212]
5068,es,mcmlxviii,['Q2644'],[211]
5069,es,mcmlxx,['Q2474'],[203]
5070,es,mcmlxxi,['Q2475'],[211]
5071,es,mcmlxxiii,['Q2477'],[205]
5072,es,mcmvi,['Q2049'],[208]
5073,es,mcmvii,['Q2048'],[203]
5074,es,mcmxciii,['Q2065'],[207]
5075,es,mcmxcix,['Q2091'],[212]
5076,es,mcmxcvi,['Q2070'],[209]
5077,es,mcmxii,['Q2077'],[204]
5078,es,mcmxliii,['Q18623'],[204]
5079,es,mcmxxii,['Q2165'],[206]
5080,es,mcmxxix,['Q18792'],[201]
5081,es,mcmxxvi,['Q5259'],[201]
5082,es,mcmxxxvi,['Q18649'],[203]
5083,es,mcnaught,['Q4705'],[34]
5084,es,md,['Q6126'],[153]
5085,es,mdcccxcvii,['Q7847'],[186]
5086,es,mecanismo de biela - manivela,['Q49720'],[7]
5087,es,mecanismo de biela manivela,['Q49720'],[7]
5088,es,mecanismo de biela-manivela,['Q49720'],[7]
5089,es,medina,['Q35484'],[147]
5090,es,medio interestelar,['Q41872'],[71]
5091,es,mega annum,['Q20764'],[33]
5092,es,mega drive,['Q10676'],[57]
5093,es,meitnerio,['Q1258'],[129]
5094,es,mejilla,['Q47038'],[111]
5095,es,meleagris,['Q43794'],[116]
5096,es,meleagris gallopavo,['Q26844'],[65]
5097,es,melissa benoist,['Q46677'],[47]
