,entity_lang,entity_txt,entity_ids,sitelinks
6061,en,kajuk,['Q35250'],[9]
6062,en,kajuk language,['Q35250'],[9]
6063,en,kakarot,['Q2142'],[53]
6064,en,kalabari,['Q35697'],[10]
6065,en,kalabari language,['Q35697'],[10]
6066,en,kalam,['Q9513'],[92]
6067,en,kalauzlija,['Q33429'],[9]
6068,en,"kalauzlija, karbinci",['Q33429'],[9]
6069,en,"kalauzlija, štip",['Q33429'],[9]
6070,en,kalkgurung airport,['Q17613'],[4]
6071,en,kalman kalocsay,['Q12628'],[30]
6072,en,kalyke,['Q17109'],[51]
6073,en,kama sutra,['Q47228'],[96]
6074,en,kamasastra,['Q47228'],[96]
6075,en,kamasutra,['Q47228'],[96]
6076,en,kamaz,"['Q30378', 'Q30378', 'Q30378']","[44, 44, 44]"
6077,en,kamskiy avtomobilny zavod,['Q30378'],[44]
6078,en,kamsutra,['Q47228'],[96]
6079,en,kamuku,['Q35596'],[6]
6080,en,kamuku language,['Q35596'],[6]
6081,en,kanarese,['Q33673'],[118]
6082,en,kanban,['Q18979'],[31]
6083,en,kangaroo,['Q23193'],[68]
6084,en,kangaroo family,['Q23193'],[68]
6085,en,kankanaey,['Q33618'],[9]
6086,en,kankanaey language,['Q33618'],[9]
6087,en,kankanai language,['Q33618'],[9]
6088,en,kannada,['Q33673'],[118]
6089,en,kannada language,['Q33673'],[118]
6090,en,kanpi,['Q18058'],[2]
6091,en,"kanpi, south australia",['Q18058'],[2]
6092,en,"kanpi, south australia, australia",['Q18058'],[2]
6093,en,kanton st. gallen,['Q12746'],[91]
6094,en,kao kuen,['Q16389'],[67]
6095,en,kapingamarangi,['Q35771'],[18]
6096,en,kapingamarangi language,['Q35771'],[18]
6097,en,kapuas hulu,['Q14157'],[12]
6098,en,kapuas hulu regency,['Q14157'],[12]
6099,en,karansebes,['Q33208'],[43]
6100,en,karansebesch,['Q33208'],[43]
6101,en,karen,['Q56410'],[10]
6102,en,kari,['Q18236'],[41]
6103,en,karl gussow,['Q54716'],[8]
6104,en,karl gustavsson vasa,['Q52939'],[59]
6105,en,karl ix,['Q52939'],[59]
6106,en,karl ix of sweden,['Q52939'],[59]
6107,en,karl vasa,['Q52939'],[59]
6108,en,karl wernicke,['Q48965'],[29]
6109,en,karl xiii,['Q52928'],[53]
6110,en,karo,['Q35539'],[8]
6111,en,karo (brazil),['Q35539'],[8]
6112,en,karánsebes,['Q33208'],[43]
6113,en,kascha,['Q25409'],[104]
6114,en,kaschau,['Q25409'],[104]
6115,en,kashi temple,['Q3675'],[29]
6116,en,kashi vishvanath,['Q3675'],[29]
6117,en,kashi vishvanath temple,['Q3675'],[29]
6118,en,kashi vishwanath,['Q3675'],[29]
6119,en,kashi vishwanath temple,['Q3675'],[29]
6120,en,kashi viswanath temple,['Q3675'],[29]
6121,en,kashinath,['Q11378'],[129]
6122,en,kasi,['Q3675'],[29]
6123,en,kasi viswanath temple,['Q3675'],[29]
6124,en,kassa,['Q25409'],[104]
6125,en,kate bellingham,['Q17693'],[4]
6126,en,katherine bellingham,['Q17693'],[4]
6127,en,katherine pulaski,"['Q55191', 'Q55191']","[15, 15]"
6128,en,katherine zeta-jones douglas,['Q47664'],[94]
6129,en,kathleen antonelli,['Q17520'],[31]
6130,en,kathleen mcnulty mauchly antonelli,['Q17520'],[31]
6131,en,kathro,['Q43656'],[101]
6132,en,kathryn e. uhrich,['Q7421'],[4]
6133,en,kathryn elizabeth uhrich,['Q7421'],[4]
6134,en,kathryn p. hire,['Q41606'],[30]
6135,en,kathryn patricia hire,['Q41606'],[30]
6136,en,kathryn patricia kay hire,['Q41606'],[30]
6137,en,kathryn uhrich,['Q7421'],[4]
6138,en,katsushika hokusai,['Q5586'],[156]
6139,en,katsushika taito,['Q5586'],[156]
6140,en,kay antonelli,['Q17520'],[31]
6141,en,kay hire,['Q41606'],[30]
6142,en,kay rala xanana gusmão,['Q11509'],[58]
6143,en,kazan international airport,['Q47151'],[39]
6144,en,kaze no stigma,['Q25091'],[15]
6145,en,kbr,['Q2546'],[46]
6146,en,ke-tse opera,['Q31918'],[12]
6147,en,kebumen,['Q10617'],[18]
6148,en,kebumen regency,['Q10617'],[18]
6149,en,keck school of medicine of usc,['Q4614'],[61]
6150,en,kedar,['Q11378'],[129]
6151,en,kefa language,['Q35481'],[13]
6152,en,kejserens nye klæder,['Q11866'],[56]
6153,en,kemal tunçeri,['Q47111'],[4]
6154,en,kenenisa bekele,['Q9119'],[51]
6155,en,kenenisa bekele beyecha,['Q9119'],[51]
6156,en,kenga,['Q35707'],[7]
6157,en,kenga language,['Q35707'],[7]
6158,en,kenji endo,['Q31462'],[2]
6159,en,kenji endou,['Q31462'],[2]
6160,en,kenji endō,['Q31462'],[2]
6161,en,kennedale,['Q26488'],[29]
6162,en,"kennedale, texas",['Q26488'],[29]
6163,en,"kennedale, tx",['Q26488'],[29]
6164,en,kenneth,['Q34359'],[20]
6165,en,kenneth miller,['Q41895'],[28]
6166,en,kenny miller,['Q41895'],[28]
6167,en,kera,['Q56251'],[11]
6168,en,kera language,['Q56251'],[11]
6169,en,kernanstown cromlech,['Q33313'],[8]
6170,en,ketone propane,['Q49546'],[74]
6171,en,kevin parker,['Q9619'],[36]
6172,en,kevin spacey,['Q25144'],[92]
6173,en,kevin spacey fowler,['Q25144'],[92]
6174,en,kfg,['Q17613'],[4]
6175,en,kg,['Q11570'],[140]
6176,en,khakas,['Q33575'],[73]
6177,en,khakas language,['Q33575'],[73]
6178,en,khakas republic,['Q6543'],[118]
6179,en,khakassia,['Q6543'],[118]
6180,en,khakassiya,['Q6543'],[118]
6181,en,khanh hoa,['Q33369'],[45]
6182,en,khanh hoa province,['Q33369'],[45]
6183,en,khao manee,['Q42700'],[14]
6184,en,khm1,['Q11850'],[40]
6185,en,khmu,['Q33335'],[15]
6186,en,khmu language,['Q33335'],[15]
6187,en,khorasani turkic,['Q35373'],[32]
6188,en,khorasani turkish,['Q35373'],[32]
6189,en,khánh hòa,['Q33369'],[45]
6190,en,ki,['Q36621'],[9]
6191,en,ki language,['Q36621'],[9]
6192,en,ki-moon ban,['Q1253'],[146]
6193,en,kia,['Q35349'],[69]
6194,en,kia corporation,['Q35349'],[69]
6195,en,kickstarter,['Q34755'],[37]
6196,en,"kickstarter, inc.",['Q34755'],[37]
6197,en,kickstarter.com,['Q34755'],[37]
6198,en,kien-kiang,['Q16967'],[116]
6199,en,kierkegaard,['Q6512'],[161]
6200,en,kieuk,['Q40173'],[11]
6201,en,kilo,['Q11570'],[140]
6202,en,kilogram,['Q11570'],[140]
6203,en,kilogramme,['Q11570'],[140]
6204,en,kilograms,['Q11570'],[140]
6205,en,kim henriksen,['Q23755'],[8]
6206,en,kim il-yeop,['Q46259'],[20]
6207,en,kim j. henriksen,['Q23755'],[8]
6208,en,kim jan henriksen,['Q23755'],[8]
6209,en,kim ji-han,['Q27652'],[11]
6210,en,kim won-ju,['Q46259'],[20]
6211,en,kimo,['Q23755'],[8]
6212,en,kindweiler,['Q21267'],[43]
6213,en,kindwiller,['Q21267'],[43]
6214,en,king arthur,['Q45792'],[96]
6215,en,king grizzle-beard,['Q11856'],[15]
6216,en,king leopold i of belgium,['Q12971'],[76]
6217,en,king of korea sedzhon,['Q37682'],[71]
6218,en,king of korea sejong,['Q37682'],[71]
6219,en,king of korea yi do,['Q37682'],[71]
6220,en,king of korea yi sejong,['Q37682'],[71]
6221,en,king of norway charles iii john,['Q52927'],[77]
6222,en,king of poland jan iii,['Q53454'],[76]
6223,en,king of poland john iii,['Q53454'],[76]
6224,en,king of poland john iii sobieski,['Q53454'],[76]
6225,en,king of poland john sobieski,['Q53454'],[76]
6226,en,king of poland ladislas iv,['Q54054'],[52]
6227,en,king of poland ladislaus iv vasa,['Q54054'],[52]
6228,en,king of poland stanislas i,['Q54022'],[55]
6229,en,king of poland stanislas leczinski,['Q54022'],[55]
6230,en,king of poland stanislav i,['Q54022'],[55]
6231,en,king of poland stanislaw i,['Q54022'],[55]
6232,en,king of poland stanisław i leszczyński,['Q54022'],[55]
6233,en,king of poland stanisław leszczyński,['Q54022'],[55]
6234,en,king of poland vladislaus iv,['Q54054'],[52]
6235,en,king of poland wladyslaw iv zygmunt,['Q54054'],[52]
6236,en,king of poland władysław iv vasa,['Q54054'],[52]
6237,en,king of poland władysław iv waza,['Q54054'],[52]
6238,en,king of poland władysław iv zygmunt,['Q54054'],[52]
6239,en,"king of poland, grand duke of lorraine and bar stanislas",['Q54022'],[55]
6240,en,"king of poland, grand duke of lorraine and bar stanislav i leszczyński",['Q54022'],[55]
6241,en,king of sweden and norway carl xiv johan,['Q52927'],[77]
6242,en,king of sweden and norway carolus joannes,['Q52927'],[77]
6243,en,king of sweden and norway charles xiv john,['Q52927'],[77]
6244,en,king of sweden and norway jean-baptiste jules bernadotte,['Q52927'],[77]
6245,en,king of sweden and norway karl xiv,['Q52927'],[77]
6246,en,king of sweden and norway karl xiv johan,['Q52927'],[77]
6247,en,king of sweden charles xiv john,['Q52927'],[77]
6248,en,king of sweden gustaf vi adolf,['Q52878'],[64]
6249,en,king of sweden gustav vi adolf,['Q52878'],[64]
6250,en,king of sweden gustavo vi adolfo,['Q52878'],[64]
6251,en,king of sweden oscar fredrik wilhelm olaf gustaf adolf,['Q52878'],[64]
6252,en,king thrushbeard,['Q11856'],[15]
6253,en,king's langley,['Q19807'],[18]
6254,en,kingdom of bahrain,['Q398'],[284]
6255,en,kingdom of belgium,['Q31'],[347]
6256,en,kingdom of jerusalem,['Q55502'],[69]
6257,en,kingdom of portugal,['Q45670'],[56]
6258,en,kingdom of thailand,['Q869'],[320]
6259,en,kings langley,['Q19807'],[18]
6260,en,"kings langley, hertfordshire",['Q19807'],[18]
6261,en,kingston,['Q34692'],[144]
6262,en,"kingston, jamaica",['Q34692'],[144]
6263,en,kinorhyncha,['Q5182'],[55]
6264,en,kinorhynchs,['Q5182'],[55]
6265,en,kinshasa,['Q3838'],[188]
6266,en,kirill afanasievich meretskov,['Q48145'],[45]
6267,en,kirill meretskov,['Q48145'],[45]
6268,en,kirrwiller,['Q22906'],[38]
6269,en,kirrwiller-bosselshausen,['Q22906'],[38]
6270,en,kirweiler,['Q22906'],[38]
6271,en,kirweiler-bosselshausen,['Q22906'],[38]
6272,en,kishu,['Q38342'],[24]
6273,en,kistane,['Q13273'],[11]
6274,en,kitos war,['Q6254'],[29]
6275,en,kitten,['Q147'],[31]
6276,en,kitty,['Q147'],[31]
6277,en,kjh,['Q33575'],[73]
6278,en,klaas jan huntelaar,['Q26069'],[68]
6279,en,klaas-jan huntelaar,['Q26069'],[68]
6280,en,klagenfurt,['Q41753'],[113]
6281,en,klagenfurt am wörthersee,['Q41753'],[113]
6282,en,klallam,['Q33404'],[7]
6283,en,klallam language,['Q33404'],[7]
6284,en,klas robert elias fries,['Q15414'],[16]
6285,en,klay alexander thompson,['Q29342'],[47]
6286,en,klay thompson,['Q29342'],[47]
6287,en,klingon,"['Q10134', 'Q54259']","[82, 42]"
6288,en,klingon language,['Q10134'],[82]
6289,en,klingonese,['Q10134'],[82]
6290,en,klingons,['Q54259'],[42]
6291,en,kn,['Q33673'],[118]
6292,en,knee,['Q37425'],[127]
6293,en,knee region,['Q37425'],[127]
6294,en,knightsbridge,['Q26328'],[27]
6295,en,knocker,['Q12180'],[27]
6296,en,ko language,['Q35693'],[8]
6297,en,koa-a-hi,['Q31918'],[12]
6298,en,koch,['Q37193'],[116]
6299,en,koch r,['Q37193'],[116]
6300,en,koch r.,['Q37193'],[116]
6301,en,kofi a. annan,['Q1254'],[165]
6302,en,kofi annan,['Q1254'],[165]
6303,en,kofi atta annan,['Q1254'],[165]
6304,en,kohl,['Q2518'],[122]
6305,en,kohumono,['Q35590'],[7]
6306,en,koil,"['Q41924', 'Q41924']","[3, 3]"
6307,en,kol,['Q35582'],[6]
6308,en,kol (cameroon),['Q35582'],[6]
6309,en,kol language,['Q35582'],[6]
6310,en,kolami,['Q33479'],[27]
6311,en,kolami language,['Q33479'],[27]
6312,en,kolrein,['Q21212'],[44]
6313,en,koma,['Q35634'],[6]
6314,en,koma language,['Q35634'],[6]
6315,en,komi,['Q2073'],[131]
6316,en,komi republic,['Q2073'],[131]
6317,en,komiya shūtarō,['Q55402'],[50]
6318,en,kon tum,['Q36493'],[31]
6319,en,kon tum city,['Q36493'],[31]
6320,en,kongens lyngby,['Q2239'],[17]
6321,en,koning van polen stanisław i leszczynski,['Q54022'],[55]
6322,en,koninkrijk belgië,['Q31'],[347]
6323,en,konstantin alexander karl wilhelm von benckendorff,['Q25672'],[22]
6324,en,konstantinos laskaris,['Q37092'],[34]
6325,en,kontum,['Q36493'],[31]
6326,en,korea,['Q18097'],[145]
6327,en,korea advanced institute of science and technology,['Q39949'],[29]
6328,en,koromfe,"['Q35701', 'Q35701']","[7, 7]"
6329,en,koromfe language,['Q35701'],[7]
6330,en,koromfé,['Q35701'],[7]
6331,en,korop,['Q35626'],[7]
6332,en,kosice,['Q25409'],[104]
6333,en,kosmos 148,['Q51542'],[8]
6334,en,kosmos 219,['Q51565'],[8]
6335,en,kosmos 277,['Q53030'],[8]
6336,en,kosmos 295,['Q53036'],[8]
6337,en,kosmos 311,['Q53058'],[8]
6338,en,kosmos 327,['Q53065'],[7]
6339,en,kosmos 334,['Q53066'],[8]
6340,en,kosmos 380,['Q53519'],[8]
6341,en,kosmos 393,['Q53529'],[8]
6342,en,kosmos 426,['Q53542'],[9]
6343,en,kosmos 455,['Q53571'],[8]
6344,en,kosmos 705,['Q53616'],[7]
6345,en,kosmos 8,['Q53625'],[12]
6346,en,kota mojokerto,['Q11447'],[28]
6347,en,kota palembang,['Q8131'],[86]
6348,en,kotobuki minako,['Q50029'],[19]
6349,en,koutchilat,['Q27020'],[10]
6350,en,košice,['Q25409'],[104]
6351,en,kra peninsula,['Q18758'],[84]
6352,en,krashovani,['Q39615'],[14]
6353,en,krasnodar krai,['Q3680'],[121]
6354,en,krasnodarsky kray,['Q3680'],[121]
6355,en,krasnokokshaysk,['Q5449'],[91]
6356,en,kreol reyone,['Q13198'],[22]
6357,en,kristiania,['Q585'],[229]
6358,en,kritantakrit,['Q11380'],[117]
6359,en,krystyna feldman,['Q55718'],[17]
6360,en,krystyna zofia feldman,['Q55718'],[17]
6361,en,kréol réyoné,['Q13198'],[22]
6362,en,król polski jan iii sobieski,['Q53454'],[76]
6363,en,król polski stanisław leszczyński,['Q54022'],[55]
6364,en,ksd,['Q35870'],[16]
6365,en,ksdl,['Q17567'],[8]
6366,en,ksh,['Q4624'],[30]
6367,en,kshitish,['Q11380'],[117]
6368,en,kuanua,['Q35870'],[16]
6369,en,kubanychbek jumaliev,['Q24508'],[9]
6370,en,kubanychbek jumaliyev,['Q24508'],[9]
6371,en,kubanychbek myrzabekovich jumaliyev,['Q24508'],[9]
6372,en,kubanychbek zhumaliev,['Q24508'],[9]
6373,en,kuen kao,['Q16389'],[67]
6374,en,kujarge,['Q33448'],[7]
6375,en,kujarge language,['Q33448'],[7]
6376,en,kujargé,['Q33448'],[7]
6377,en,kujargé language,['Q33448'],[7]
6378,en,kulango,['Q35731'],[7]
6379,en,kulango languages,['Q35731'],[7]
6380,en,kumano ken,['Q38342'],[24]
6381,en,kunbarllanjnja,['Q18002'],[9]
6382,en,kung av sverige gustav vi adolf,['Q52878'],[64]
6383,en,kuningan,['Q10376'],[14]
6384,en,kuningan regency,['Q10376'],[14]
6385,en,kuno von klebelsberg,['Q51765'],[14]
6386,en,kuo-yu lo-ma-tzu,['Q24438'],[22]
6387,en,kurile island bobtail,['Q7338'],[20]
6388,en,kurilian bobtail,['Q7338'],[20]
6389,en,kurukh,['Q33492'],[33]
6390,en,kurukh language,['Q33492'],[33]
6391,en,kurukhi,['Q33492'],[33]
6392,en,kurumfe,['Q35701'],[7]
6393,en,kurux,['Q33492'],[33]
6394,en,kutaraja,['Q5779'],[69]
6395,en,kuttolsheim,['Q22518'],[40]
6396,en,kuwait war,['Q37643'],[109]
6397,en,kučilat,['Q27020'],[10]
6398,en,kwangchow,['Q16572'],[155]
6399,en,kwongchow,['Q16572'],[155]
6400,en,kyongiu,['Q42097'],[53]
6401,en,kyongju,['Q42097'],[53]
6402,en,kyoto,['Q34600'],[196]
6403,en,kyoto city,['Q34600'],[196]
6404,en,kyrgyz som,['Q35881'],[57]
6405,en,kyrgyzstani som,['Q35881'],[57]
6406,en,kyōto,['Q34600'],[196]
6407,en,kyŏngju,['Q42097'],[53]
6408,en,kzn,['Q47151'],[39]
6409,en,kálmán kalocsay,['Q12628'],[30]
6410,en,kökenuur,['Q45833'],[114]
6411,en,köln-neustadt-nord,['Q3823'],[3]
6412,en,köln-neustadt-süd,['Q3830'],[4]
6413,en,kölsch,['Q4624'],[30]
6414,en,kölsch dialect,['Q4624'],[30]
6415,en,könig stanisław i. polen,['Q54022'],[55]
6416,en,königreich belgien,['Q31'],[347]
6417,en,kúty railway station,['Q4851'],[5]
6418,en,küttolsheim,['Q22518'],[40]
6419,en,kʼicheʼ language,['Q36494'],[35]
6420,en,k’iche’,['Q36494'],[35]
6421,en,k’iche’ language,['Q36494'],[35]
6422,en,l x,['Q4436'],[18]
6423,en,l'aquila province,['Q16189'],[80]
6424,en,l'heritier,['Q33083'],[13]
6425,en,l'imprevisto,['Q46386'],[7]
6426,en,l. credi,['Q8511'],[34]
6427,en,l. da credi,['Q8511'],[34]
6428,en,l. de credi,['Q8511'],[34]
6429,en,l.x.,['Q4436'],[18]
6430,en,la,['Q819'],[290]
6431,en,la cicciolina,['Q49941'],[51]
6432,en,la coka nostra,['Q55809'],[14]
6433,en,la cuidad de los naranjos,['Q51042'],[21]
6434,en,la fontaine,['Q11981'],[49]
6435,en,la grande boucle,['Q33881'],[112]
6436,en,la montagne,['Q22388'],[37]
6437,en,la part dieu,['Q9478'],[4]
6438,en,la plata river,['Q35827'],[84]
6439,en,la romareda,['Q17484'],[35]
6440,en,la segadora,['Q17228'],[40]
6441,en,la seleccio,['Q17228'],[40]
6442,en,la selecció,['Q17228'],[40]
6443,en,la spezia,['Q8611'],[92]
6444,en,la spezia (italy),['Q8611'],[92]
6445,en,la strada,"['Q18402', 'Q18402']","[51, 51]"
6446,en,la thuile,['Q35188'],[54]
6447,en,"la thuile, aosta valley",['Q35188'],[54]
6448,en,la valleta,['Q23800'],[164]
6449,en,la valletta,['Q23800'],[164]
6450,en,laamang language,['Q35700'],[9]
6451,en,labe,['Q1644'],[116]
6452,en,label,['Q18127'],[61]
6453,en,labiatae,['Q53476'],[89]
6454,en,labor economics,['Q28161'],[47]
6455,en,labour economics,['Q28161'],[47]
6456,en,labraq airport,['Q36171'],[15]
6457,en,lac des quatre cantons,['Q14381'],[56]
6458,en,lac giao,['Q33469'],[46]
6459,en,lackey moth,['Q30685'],[31]
6460,en,laconica,['Q30306'],[9]
6461,en,lad,['Q36196'],[83]
6462,en,ladino,['Q36196'],[83]
6463,en,ladino language,['Q36196'],[83]
6464,en,ladislaus sigismund vasa,['Q54054'],[52]
6465,en,ladislaus vasa,['Q54054'],[52]
6466,en,lagrangea,['Q11534'],[36]
6467,en,lagrangian object,['Q19635'],[45]
6468,en,lahu,['Q35780'],[15]
6469,en,lahu language,['Q35780'],[15]
6470,en,lake aegeri,['Q14507'],[21]
6471,en,lake lucerne,['Q14381'],[56]
6472,en,lake silvaplana,['Q14515'],[24]
6473,en,lake tarawera,['Q4284'],[12]
6474,en,lalatahi,['Q29533'],[28]
6475,en,lamang,['Q35700'],[9]
6476,en,lamang language,['Q35700'],[9]
6477,en,lamar hunt u.s. open cup,['Q27192'],[25]
6478,en,lambare,['Q47052'],[32]
6479,en,lambaré,['Q47052'],[32]
6480,en,lamiaceae,"['Q53476', 'Q53476']","[89, 89]"
6481,en,lampa,['Q14477'],[21]
6482,en,"lampa, chile",['Q14477'],[21]
6483,en,lampong language,['Q49215'],[3]
6484,en,lampung api,['Q49215'],[3]
6485,en,lampung api language,['Q49215'],[3]
6486,en,lampung language,['Q49215'],[3]
6487,en,lampung pesisir language,['Q49215'],[3]
6488,en,lamut,['Q29960'],[48]
6489,en,lancia,['Q35896'],[56]
6490,en,lancia & c.,['Q35896'],[56]
6491,en,lancia automobiles s.p.a.,['Q35896'],[56]
6492,en,land of five rivers,['Q22424'],[126]
6493,en,land of israel,['Q23792'],[155]
6494,en,land of lincoln,['Q1204'],[221]
6495,en,land of palestine,['Q23792'],[155]
6496,en,land of smiles,['Q869'],[320]
6497,en,landkreis bergstraße,['Q7917'],[42]
6498,en,landkreis cham,['Q10424'],[43]
6499,en,landkreis cochem-zell,['Q8590'],[34]
6500,en,landkreis gunzenhausen,['Q49593'],[2]
6501,en,landkreis ludwigsburg,['Q8541'],[41]
6502,en,landkreis neuwied,['Q8606'],[34]
6503,en,landkreis oberhavel,['Q6119'],[46]
6504,en,landkreis schwäbisch hall,['Q8520'],[39]
6505,en,landsbankadeild 2006,['Q24406'],[12]
6506,en,langkat,['Q5833'],[19]
6507,en,langkat regency,['Q5833'],[19]
6508,en,langley regina,['Q19807'],[18]
6509,en,langley regis,['Q19807'],[18]
6510,en,lango,['Q35670'],[10]
6511,en,lango (uganda),['Q35670'],[10]
6512,en,lango dialect,['Q35670'],[10]
6513,en,lanol,['Q43656'],[101]
6514,en,lao,['Q819'],[290]
6515,en,lao pdr,['Q819'],[290]
6516,en,lao people's democratic republic,['Q819'],[290]
6517,en,laocoön,['Q22878'],[49]
6518,en,laocöon,['Q22878'],[49]
6519,en,laos,['Q819'],[290]
6520,en,lapangan terbang sulaeman,['Q49249'],[19]
6521,en,lappet moth,['Q30576'],[40]
6522,en,laq,['Q36171'],[15]
6523,en,larry allen,['Q25464'],[9]
6524,en,larry christopher allen senior,['Q25464'],[9]
6525,en,larry o'brien championship trophy,['Q31736'],[19]
6526,en,larry o'brien nba championship trophy,['Q31736'],[19]
6527,en,larteh,['Q35639'],[8]
6528,en,larteh language,['Q35639'],[8]
6529,en,larus brunnicephalus,['Q26064'],[36]
6530,en,las cruces,['Q33264'],[69]
6531,en,"las cruces, new mexico",['Q33264'],[69]
6532,en,"las cruces, nm",['Q33264'],[69]
6533,en,las pinas,['Q8854'],[38]
6534,en,las piñas,['Q8854'],[38]
6535,en,las piñas city,['Q8854'],[38]
6536,en,"lasa, tibet",['Q5869'],[131]
6537,en,last supper,['Q51633'],[76]
6538,en,latin kingdom of jerusalem,['Q55502'],[69]
6539,en,lau tak wah,['Q16766'],[40]
6540,en,laughing philosopher,['Q41980'],[141]
6541,en,laureano ruiz,['Q32539'],[13]
6542,en,laureano ruiz quevedo,['Q32539'],[13]
6543,en,laurence olivier award,['Q28470'],[27]
6544,en,laurie holden,['Q18947'],[49]
6545,en,lausanne,['Q807'],[130]
6546,en,lausanne vd,['Q807'],[130]
6547,en,lausitz,['Q32530'],[60]
6548,en,lavasquez,['Q297'],[150]
6549,en,law of conservation of energy,['Q11382'],[97]
6550,en,law of least astonishment,['Q22668'],[15]
6551,en,law of least surprise,['Q22668'],[15]
6552,en,law of the conservation of energy,['Q11382'],[97]
6553,en,lawyer,['Q40348'],[137]
6554,en,lawyers,['Q40348'],[137]
6555,en,lbp,['Q31953'],[9]
6556,en,lcn,['Q55809'],[14]
6557,en,ld,['Q21136'],[32]
6558,en,ldes language,['Q56719'],[12]
6559,en,le ban-saint-martin,['Q21756'],[38]
6560,en,le canard enchaine,['Q13709'],[28]
6561,en,le canard enchaîné,['Q13709'],[28]
6562,en,le chatelet-sur-meuse,['Q42014'],[37]
6563,en,le châtelet-sur-meuse,['Q42014'],[37]
6564,en,le grand pierre,['Q8479'],[160]
6565,en,le havre,['Q42810'],[114]
6566,en,le havre-marat,['Q42810'],[114]
6567,en,le masaccio,['Q5811'],[75]
6568,en,le monde,['Q12461'],[66]
6569,en,le mouv',['Q19910'],[6]
6570,en,le parmesan,['Q9348'],[48]
6571,en,le parmezan,['Q9348'],[48]
6572,en,le parmissan,['Q9348'],[48]
6573,en,le tour,['Q33881'],[112]
6574,en,le tour de france,['Q33881'],[112]
6575,en,leader,['Q32518'],[69]
6576,en,league 2,['Q48837'],[39]
6577,en,league two,['Q48837'],[39]
6578,en,leal,['Q28442'],[26]
6579,en,"leal, nd",['Q28442'],[26]
6580,en,"leal, north dakota",['Q28442'],[26]
6581,en,leb-lango,['Q35670'],[10]
6582,en,lebl,['Q56973'],[53]
6583,en,lebus,['Q26362'],[37]
6584,en,lecompte,['Q54099'],[29]
6585,en,"lecompte, la",['Q54099'],[29]
6586,en,"lecompte, louisiana",['Q54099'],[29]
6587,en,leda,['Q16837'],[65]
6588,en,lee,['Q52852'],[27]
6589,en,lee county,['Q27025'],[47]
6590,en,"lee county, texas",['Q27025'],[47]
6591,en,"lee county, tx",['Q27025'],[47]
6592,en,lee jun-fan,['Q16397'],[145]
6593,en,lee seung-cheol,['Q54351'],[12]
6594,en,lee seung-chul,['Q54351'],[12]
6595,en,leen buis,['Q24920'],[6]
6596,en,"leendert ""leen"" buis",['Q24920'],[6]
6597,en,leeuwin,['Q26156'],[3]
6598,en,leeuwine,['Q26156'],[3]
6599,en,lega,['Q47750'],[58]
6600,en,lega nord,['Q47750'],[58]
6601,en,lega nord padania,['Q47750'],[58]
6602,en,lega nord per l'indipendenza della padania,['Q47750'],[58]
6603,en,legal adulthood,['Q18000'],[51]
6604,en,legbo,['Q35584'],[8]
6605,en,legend of the black scorpion,['Q51757'],[11]
6606,en,legislative route 196 (california pre-1964),['Q19183'],[8]
6607,en,legislative route 197 (california pre-1964),['Q19183'],[8]
6608,en,legislative route 198 (california pre-1964),['Q19183'],[8]
6609,en,leguminosae,['Q44448'],[104]
6610,en,lehet mas a politika,['Q54801'],[26]
6611,en,lehet más a politika,['Q54801'],[26]
6612,en,leia organa,['Q51797'],[55]
6613,en,leia organa solo,['Q51797'],[55]
6614,en,leif eiricson,['Q42838'],[101]
6615,en,leif ericson,['Q42838'],[101]
6616,en,leif eriksson,['Q42838'],[101]
6617,en,leif the lucky,['Q42838'],[101]
6618,en,leifur eiriksson,['Q42838'],[101]
6619,en,leifur eriksson,['Q42838'],[101]
6620,en,leifur eríksson,['Q42838'],[101]
6621,en,lej da silvaplauna,['Q14515'],[24]
6622,en,lekhnath,['Q6640'],[68]
6623,en,lel,['Q56870'],[8]
6624,en,"lemon henry ""blind lemon"" jefferson",['Q45001'],[27]
6625,en,lemon henry jefferson,['Q45001'],[27]
6626,en,lemonde.fr,['Q12461'],[66]
6627,en,lengue,['Q13345'],[9]
6628,en,lengue language,['Q13345'],[9]
6629,en,leni jacob,['Q55415'],[85]
6630,en,leni riefenstahl,['Q55415'],[85]
6631,en,leni riefensthal,['Q55415'],[85]
6632,en,lenie riefenstahl,['Q55415'],[85]
6633,en,leo pp. xiii,['Q43922'],[105]
6634,en,leo sheptycki,['Q48653'],[8]
6635,en,leo xiii,['Q43922'],[105]
6636,en,leon allen white,['Q26848'],[25]
6637,en,leon delacroix,['Q14989'],[21]
6638,en,leon giotti quaglia,['Q43362'],[11]
6639,en,leon ludwik szeptycki,['Q48653'],[8]
6640,en,leon quaglia,['Q43362'],[11]
6641,en,leon szeptycki,['Q48653'],[8]
6642,en,leon white,['Q26848'],[25]
6643,en,leonard cohen,['Q1276'],[131]
6644,en,leonard norman cohen,['Q1276'],[131]
6645,en,leonhard giotti quaglia,['Q43362'],[11]
6646,en,leonhard quaglia,['Q43362'],[11]
6647,en,leopardus pardalis,['Q33261'],[87]
6648,en,leopold i,['Q12971'],[76]
6649,en,leopold i of belgium,['Q12971'],[76]
6650,en,leopold i van belgië,['Q12971'],[76]
6651,en,leopold of saxe-coburg-gotha,['Q12971'],[76]
6652,en,leopold of saxe-coburg-saalfeld,['Q12971'],[76]
